ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	description	entrezgene_id	gene_biotype
ENSG00000003989	2083.971610407996	0.4115539298738227	0.17932216120402922	2.295053367138291	0.021730066085748033	0.05444892169271054	SLC7A2	solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]	6542	protein_coding
ENSG00000004059	3798.383483639947	-0.21758310294464306	0.12266027298252209	-1.7738677540335048	0.07608502765342763	0.14980286947703558	ARF5	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]	381	protein_coding
ENSG00000004142	1104.0313520824602	0.09460545104482905	0.1267579194130555	0.7463474588640582	0.45545754944131844	0.5894832067339589	POLDIP2	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]	26073	protein_coding
ENSG00000004399	2957.1995536454797	0.1628091142377257	0.08541833350193537	1.9060207283725203	0.05664751637200126	0.11820166303627705	PLXND1	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]	23129	protein_coding
ENSG00000004455	7700.414653264787	-0.07081506786645929	0.07070178770604812	-1.0016022248388137	0.31653574602142703	0.44896826364864983	AK2	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]	204	protein_coding
ENSG00000004468	45.49721642229529	-3.3150609193996075	0.8384064516870293	-3.9540021581764906	7.685471542833924e-5	5.012374122924017e-4	CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	952	protein_coding
ENSG00000004478	13347.903160238933	-0.3317391660942758	0.07111073499243982	-4.665106697737618	3.0845694294470517e-6	3.238564221417174e-5	FKBP4	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]	2288	protein_coding
ENSG00000004487	5367.832689663801	-0.054362542493704195	0.16088159135784527	-0.33790405748030444	0.7354354898010023	0.8232291780269841	KDM1A	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]	23028	protein_coding
ENSG00000004534	4906.487555687585	-0.5752873986203998	0.16019844903512648	-3.5910921865058594	3.2929512670370234e-4	0.0016928053885644967	RBM6	RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]	10180	protein_coding
ENSG00000004660	487.2758218508568	-0.2715939181716868	0.15233073843601216	-1.7829226127317186	0.0745989015437688	0.14750551811886028	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]	84254	protein_coding
ENSG00000004700	4442.833785473824	0.20559214249918684	0.10807478926418897	1.9023136098523086	0.057130167466815325	0.11904480392761894	RECQL	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]	5965	protein_coding
ENSG00000004766	973.5786758659287	0.3650528409360687	0.11904602970597442	3.066484802875776	0.002165918182576219	0.008205975968377206	VPS50	VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]	55610	protein_coding
ENSG00000004776	13.458343202689322	-0.40604856714573273	0.38179218321713715	-1.0635329506335132	0.2875403305143523	0.4179800126492981	HSPB6	heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]	126393	protein_coding
ENSG00000004777	673.0551161266501	0.7759284654610309	0.23292071802299952	3.3312986154559794	8.644181993775162e-4	0.003791130324421834	ARHGAP33	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]	115703	protein_coding
ENSG00000004779	3115.813714745414	-0.25953541713273975	0.07871708618538578	-3.2970658558360584	9.770058985073525e-4	0.004228578211147996	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]	4706	protein_coding
ENSG00000004799	64.68781772991431	-1.1997684709728986	0.27347850376928023	-4.387066824034848	1.1488950038717067e-5	1.0008006520410381e-4	PDK4	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]	5166	protein_coding
ENSG00000004838	20.399166183356893	-0.412090565550577	0.39771121359663864	-1.0361552590481444	0.30012971580174147	0.4311700768421618	ZMYND10	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]	51364	protein_coding
ENSG00000004864	2645.1931351265894	0.1565228020081991	0.1068339350916826	1.4651037788121777	0.1428926058616169	0.24506232206857426	SLC25A13	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]	10165	protein_coding
ENSG00000004866	2792.231584267119	-0.23080442388167263	0.11516961796672158	-2.0040391550865775	0.045065866267638276	0.09852781836302238	ST7	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]	7982	protein_coding
ENSG00000004866	2792.231584267119	-0.23080442388167263	0.11516961796672158	-2.0040391550865775	0.045065866267638276	0.09852781836302238	ST7	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]	93655	protein_coding
ENSG00000004897	8729.608311891488	0.3620359980703703	0.12398141910930029	2.920082708129066	0.0034993849945293746	0.012237692818365531	CDC27	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]	996	protein_coding
ENSG00000004948	14.964560413267746	5.976050043315172	1.8632713121313118	3.2072892468244136	0.0013399219870780638	0.005495702521134917	CALCR	calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440]	799	protein_coding
ENSG00000004961	3186.5279819442885	-0.3820180141683705	0.11439986698375912	-3.3393221883955864	8.398309701431509e-4	0.003703867605457351	HCCS	holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]	3052	protein_coding
ENSG00000004975	4151.177536627092	-0.16926522539460742	0.08874450995604347	-1.9073317941408108	0.05647763552309987	0.11796888481004386	DVL2	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]	1856	protein_coding
ENSG00000005001	484.2188252410366	-1.8099823593507784	0.27010796780836316	-6.700958783396309	2.0705644301978404e-11	9.080997606997429e-10	PRSS22	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]	64063	protein_coding
ENSG00000005007	13755.668722359746	-0.4724963811746733	0.0993959774513363	-4.75367709328081	1.9974997792431786e-6	2.2289331272569414e-5	UPF1	UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]	5976	protein_coding
ENSG00000005020	1609.0798556068767	0.32314805669592284	0.16108453383311572	2.0060774861893673	0.04484798148549653	0.09809788121961749	SKAP2	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]	8935	protein_coding
ENSG00000005022	23564.101107882543	-0.1718555557397519	0.1313651064057378	-1.3082283449682155	0.1907958707287547	0.30523374955902244	SLC25A5	solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]	292	protein_coding
ENSG00000005059	2077.0896609575834	-0.03245811786629611	0.1055775072304184	-0.3074340237590348	0.7585130340889499	0.8402766277353497	MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]	55013	protein_coding
ENSG00000005075	2143.5573729762027	-0.2909201272714503	0.13706597214249916	-2.1224825003903836	0.03379724069693542	0.07765184993680835	POLR2J	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]	5439	protein_coding
ENSG00000005100	4858.663749035175	-0.15247453760435561	0.06903455835171642	-2.2086697046359047	0.027197623110649854	0.06494346290325574	DHX33	DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]	56919	protein_coding
ENSG00000005156	1698.153274307822	0.42481736810616355	0.09932369116975899	4.277100086625731	1.8934368751747113e-5	1.5159527240350275e-4	LIG3	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]	3980	protein_coding
ENSG00000005175	1985.2273678957988	0.4877949490398324	0.14951529251590212	3.2625087429632096	0.0011043076640801035	0.004686037941361345	RPAP3	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]	79657	protein_coding
ENSG00000005187	17.730187570840098	-0.49650936042970434	0.36839423470653926	-1.3477663699737887	0.1777335376236855	0.28910904905242457	ACSM3	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	6296	protein_coding
ENSG00000005189	169.5922606024264	0.32377106218155305	0.4375154975480977	0.7400219283568571	0.4592866887805753	0.5932203373541466	REXO5	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]	81691	protein_coding
ENSG00000005194	3165.0328196136766	-0.23131014898894933	0.06174896178370501	-3.745976325872251	1.7969353788670501e-4	0.0010160639500497123	CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]	57019	protein_coding
ENSG00000005238	1115.6995270628827	0.6910574576723099	0.18368575793940461	3.7621722305780514	1.6844398266744977e-4	9.63063183080935e-4	FAM214B	family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666]	80256	protein_coding
ENSG00000005243	15.66744794349927	-0.2081480860215541	0.4303829123613204	-0.48363464264772443	0.6286451844910669	0.7380882422790321	COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	51226	protein_coding
ENSG00000005249	392.7925119768381	0.555011967880978	0.1912369172317399	2.9022218926924936	0.003705259883974769	0.01283459053536774	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]	5577	protein_coding
ENSG00000005302	1296.1477421691768	0.05877994275835737	0.12181699846212793	0.4825266054854541	0.6294319030486166	0.7387014536619897	MSL3	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]	10943	protein_coding
ENSG00000005339	7858.302201002192	-0.8889028681258386	0.10146650446166039	-8.760554754911409	1.942917952495326e-18	3.4521666543118873e-16	CREBBP	CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]	1387	protein_coding
ENSG00000005379	378.8977522557875	0.6765345369518133	0.22903510186415282	2.953846512806954	0.0031384005383883096	0.011167248798366652	TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	9256	protein_coding
ENSG00000005436	793.8663498442402	0.5619098189095033	0.11744622269942602	4.784400945337934	1.7149804586618308e-6	1.9594323311289622e-5	GCFC2	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]	6936	protein_coding
ENSG00000005448	745.6976523534977	0.0036695937339336192	0.1004235005756489	0.0365411852096245	0.9708508395747749	0.9833385796730838	WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	84058	protein_coding
ENSG00000005469	293.27658138141487	0.8612988904628905	0.1422876467004357	6.053223244855684	1.4197589225191006e-9	4.065379939502524e-8	CROT	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	54677	protein_coding
ENSG00000005483	2695.655374312981	-0.818649429175228	0.16001769651269365	-5.115993087116382	3.120944905658873e-7	4.524320507421193e-6	KMT2E	lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]	55904	protein_coding
ENSG00000005486	1781.560007447985	-0.15557983425992972	0.2457518962718772	-0.6330768414002819	0.5266834646488829	0.6544115238092942	RHBDD2	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]	57414	protein_coding
ENSG00000005700	4647.345785376981	0.10265747908791813	0.1186887613141596	0.8649300738440773	0.38707716992567504	0.5224486266069274	IBTK	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]	25998	protein_coding
ENSG00000005801	1389.0872138576037	-0.3221611419120657	0.092933142463007	-3.466590425910813	5.271044023354943e-4	0.002499192580214716	ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	7748	protein_coding
ENSG00000005810	2937.5904636132386	-0.3259857625552901	0.3083528755698278	-1.0571841172321716	0.29042756704149897	0.4211169336292252	MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	23077	protein_coding
ENSG00000005812	2060.073540466901	0.43617865328465966	0.22835511271110936	1.910089282023068	0.056121718763440256	0.11727848316382969	FBXL3	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]	26224	protein_coding
ENSG00000005882	1251.259445423058	0.2778888474627642	0.1437119543267644	1.9336515794010825	0.05315598094623687	0.11233436107561708	PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	5164	protein_coding
ENSG00000005884	91875.10155759231	-0.4315566715486718	0.12152926663967009	-3.5510513926511367	3.836954859509567e-4	0.0019287761116410262	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	3675	protein_coding
ENSG00000005889	2714.156869955441	-0.9363943855536428	0.21885790737061875	-4.278549478991098	1.8811517695890385e-5	1.5069874205048836e-4	ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	7543	protein_coding
ENSG00000005893	10931.890689045742	-0.09518587792485302	0.15098675257727034	-0.6304253605039941	0.5284163226293292	0.6559765151665957	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	3920	protein_coding
ENSG00000006007	2693.094095440182	0.1433639691463438	0.08139880081693227	1.7612540689484186	0.07819541030875547	0.15296820294242122	GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	51573	protein_coding
ENSG00000006015	1337.493583636705	-0.12648261658988813	0.10286620271901803	-1.2295838015463545	0.2188529989294675	0.3388376757012415	REX1BD	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	55049	protein_coding
ENSG00000006025	253.76299751931208	1.9371842976918316	0.46592584773067747	4.157709444811906	3.214545128878775e-5	2.3926090731004804e-4	OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	114881	protein_coding
ENSG00000006062	1910.7702428491516	-0.4666959392131678	0.5010117246122913	-0.9315070212664608	0.3515913543421133	0.48581301892595696	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]	9020	protein_coding
ENSG00000006118	3299.5420081830816	0.030135828686788952	0.19482490025366156	0.15468160716393117	0.8770723308148924	0.9232703848456758	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	54972	protein_coding
ENSG00000006125	104.58459398281343	0.19959610616357756	0.19327333493052792	1.0327141415308136	0.30173769363545366	0.4328146812319962	AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]	163	protein_coding
ENSG00000006194	1202.8594454675806	-0.31335310895885277	0.17004005103495906	-1.842819424315684	0.06535537978619929	0.13255674059079994	ZNF263	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]	10127	protein_coding
ENSG00000006210	142.513088334597	0.829086213981171	0.20902662404995292	3.966414411319378	7.296195902920361e-5	4.8104605910094403e-4	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	6376	protein_coding
ENSG00000006282	1542.6961831238573	-0.2273020356368972	0.24674350187154834	-0.9212077883016666	0.3569419528360529	0.49156629138074925	SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]	64847	protein_coding
ENSG00000006327	12552.316498035942	0.4847161379343145	0.1259462250386238	3.848596000282399	1.1879674116992028e-4	7.275316110799492e-4	TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	51330	protein_coding
ENSG00000006432	2034.778874454906	0.07502240424727138	0.07727239934803833	0.9708822927752915	0.33160689680467026	0.46543852367995997	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	4293	protein_coding
ENSG00000006451	3379.863496281818	0.3270319761288195	0.1117414265657866	2.9266851711104906	0.0034259549217937916	0.012011225465540057	RALA	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]	5898	protein_coding
ENSG00000006453	1858.9632096882765	0.06637107174743914	0.10573704460621655	0.6276993270865168	0.5302009262620092	0.6574852037459902	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]	55971	protein_coding
ENSG00000006459	135.2853595460394	-0.7112930832401919	0.2793108461802771	-2.54660029485965	0.01087779480972874	0.031173564571553066	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	80853	protein_coding
ENSG00000006468	3222.3775012878205	-0.04527043618592933	0.19543504974033996	-0.23163929011749326	0.8168181882544885	0.8826403713275883	ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	2115	protein_coding
ENSG00000006530	844.2082131217428	0.1585558401974586	0.09714324354460935	1.632185980331693	0.10264031326505578	0.1894130627883366	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]	55750	protein_coding
ENSG00000006534	247.2511355410124	-0.09424819153524532	0.9793624605562948	-0.0962342292369576	0.9233345459633261	0.9507759471361718	ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	221	protein_coding
ENSG00000006555	6.372275916530634	-1.0921782436963627	0.679341573728642	-1.607701171152857	0.10790064196281025	0.1969438952933738	TTC22	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]	55001	protein_coding
ENSG00000006576	4090.235521789666	0.1528767992643307	0.1379683639254221	1.1080569118509462	0.26783723797382586	0.3968733327359406	PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	57157	protein_coding
ENSG00000006606	35.40181734289026	0.015849002342875975	0.302176933682209	0.052449411507841714	0.9581706035786887	0.9752864486768613	CCL26	C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]	10344	protein_coding
ENSG00000006607	1893.0958923945818	0.5106053983601685	0.1853089648045222	2.7554273960722484	0.00586155119796902	0.018739385940634984	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]	9855	protein_coding
ENSG00000006625	2578.7109523355016	0.4722092346486669	0.10988042529830215	4.297482771537501	1.7274868278563758e-5	1.3959906674788054e-4	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	79017	protein_coding
ENSG00000006634	152.60787973911047	-0.4889468959115593	0.2060217840104208	-2.373277652458479	0.017631004811741714	0.0461643861110766	DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	10926	protein_coding
ENSG00000006638	137.29577193991256	0.724606616900719	0.2595117249639402	2.792192210203238	0.005235224756041274	0.01707175997505318	TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	6915	protein_coding
ENSG00000006652	4496.113839951623	-0.13461786207920554	0.11833964899766916	-1.1375550225086184	0.25530633672506	0.3824352054337015	IFRD1	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]	3475	protein_coding
