ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	description	entrezgene_id	gene_biotype
ENSG00000005100	4858.657803496588	-0.15235370895213202	0.0689337823465636	-2.2101457915971583	0.027095045712115632	0.06483186392145807	DHX33	DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]	56919	protein_coding
ENSG00000005156	1698.1348977153418	0.42490362712231927	0.10290791474160213	4.128969362456097	3.643929498451259e-5	2.6525114529535597e-4	LIG3	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]	3980	protein_coding
ENSG00000005175	1985.2503558697786	0.4879164411871979	0.14951945021869056	3.2632305728355755	0.001101498634350281	0.004686357561004557	RPAP3	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]	79657	protein_coding
ENSG00000005187	18.034992390028094	-0.4970598428372255	0.3587118883277044	-1.3856798701445103	0.1658446775397045	0.27443392604104194	ACSM3	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	6296	protein_coding
ENSG00000005189	166.7763272630056	0.3236832743561263	0.42707028957950105	0.7579156926950574	0.4485014551563491	0.582518011444515	REXO5	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]	81691	protein_coding
ENSG00000005194	3165.0232404071903	-0.23119967823988916	0.06158474501858421	-3.7541712346153395	1.7391594652359612e-4	9.876857667940457e-4	CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]	57019	protein_coding
ENSG00000005238	1115.7113293246725	0.6911818362117205	0.18363323223957084	3.763925667386792	1.6726662263811225e-4	9.548892720329187e-4	ATOSB	atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]	80256	protein_coding
ENSG00000005243	15.666886296067542	-0.20801582330967686	0.4301502831440458	-0.4835887164580058	0.6286777842226744	0.7387083910772152	COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	51226	protein_coding
ENSG00000005249	392.79960148620023	0.5551298450357197	0.1912386933533126	2.90281132600148	0.003698293690099851	0.012770310407105316	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]	5577	protein_coding
ENSG00000005302	1296.1392223747443	0.05890635659826957	0.12152814498731558	0.4847136982500464	0.6278794482391336	0.738271150975789	MSL3	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]	10943	protein_coding
ENSG00000005339	7858.213216738554	-0.8887865320898661	0.10134075787790821	-8.77027713923992	1.7822706172968823e-18	3.2073927199847916e-16	CREBBP	CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]	1387	protein_coding
ENSG00000005379	379.5064462758853	0.6766624093345429	0.23014362051096376	2.940174521597515	0.0032802742897234086	0.011548983140420584	TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	9256	protein_coding
ENSG00000005436	793.8723416349231	0.5620336108612952	0.11732276999465914	4.7904904639302375	1.6637413072822992e-6	1.9006152757634644e-5	GCFC2	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]	6936	protein_coding
ENSG00000005448	742.7734358571457	0.0037261456508472213	0.10340670964006089	0.03603388661932312	0.9712553388763088	0.983103376976553	WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	84058	protein_coding
ENSG00000005469	293.278208176313	0.8614228241004935	0.14209225411853466	6.062419302475748	1.3408909006915366e-9	3.8231944878359306e-8	CROT	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	54677	protein_coding
ENSG00000005483	2690.767943093312	-0.8185356983549564	0.16365531169284833	-5.001583449312059	5.686134449840292e-7	7.561685707431567e-6	KMT2E	lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]	55904	protein_coding
ENSG00000005486	1781.3275088794467	-0.15549149158497008	0.24532982543296786	-0.6338059031777017	0.5262075002214583	0.6540614774928561	RHBDD2	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]	57414	protein_coding
ENSG00000005700	4647.389250081069	0.10277914937221687	0.11871604502471961	0.8657561776996169	0.38662388551062205	0.5217615096923149	IBTK	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]	25998	protein_coding
ENSG00000005801	1387.9063226890596	-0.32509894239346393	0.09519002459237233	-3.4152627209166035	6.37205193611586e-4	0.0029344474469510623	ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	7748	protein_coding
ENSG00000005810	2937.9733677958607	-0.3256876559252601	0.3079749649650344	-1.0575134117223999	0.29027733697428365	0.42050793610005827	MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	23077	protein_coding
ENSG00000005812	2060.0924955853134	0.43632423222608047	0.22830725774620336	1.911127296317133	0.055988224089237884	0.11707089500597093	FBXL3	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]	26224	protein_coding
ENSG00000005882	1251.3327862248766	0.27797171309603086	0.14368711952482544	1.9345624995148192	0.05304400557754101	0.11220131053090915	PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	5164	protein_coding
ENSG00000005884	91873.81537924238	-0.431433246643808	0.12121507293596229	-3.5592376112476822	3.7193291788258147e-4	0.0018789188636890016	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	3675	protein_coding
ENSG00000005889	2714.0983924504176	-0.9362775719486718	0.2186376508414291	-4.282325429062188	1.8495022164541644e-5	1.4814192030870147e-4	ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	7543	protein_coding
ENSG00000005893	10931.768492466028	-0.09505215821971352	0.15068607269885348	-0.6307959091194547	0.5281739785796284	0.6558747935458296	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	3920	protein_coding
ENSG00000006007	2693.244215251226	0.14347892644659127	0.08110047892058962	1.7691501746503884	0.07686881655764966	0.1510666843056802	GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	51573	protein_coding
ENSG00000006015	1337.5703072631366	-0.12638348500531632	0.10281092413460045	-1.229280702115415	0.21896658009827275	0.3383008028121045	REX1BD	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	55049	protein_coding
ENSG00000006025	253.76567848627755	1.9373146019943595	0.4659588801360878	4.157694347253448	3.2147575189671855e-5	2.3834614735328136e-4	OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	114881	protein_coding
ENSG00000006062	1912.3754768870574	-0.4666151153647024	0.5022290368404196	-0.9290882866913301	0.35284333428517073	0.48752119684810163	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]	9020	protein_coding
ENSG00000006118	3299.5030324508557	0.03025443016938366	0.1945511267422973	0.15550889206341487	0.8764201443666831	0.9237882109125385	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	54972	protein_coding
ENSG00000006125	104.58503109484944	0.19971635840863383	0.19313569842670297	1.0340727272872772	0.30110216496134595	0.43183323327151424	AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]	163	protein_coding
ENSG00000006194	1205.0086851611584	-0.300479251558026	0.1734447767349376	-1.7324202966182458	0.08319875679456931	0.1605242513091544	ZNF263	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]	10127	protein_coding
ENSG00000006210	142.51331456512165	0.8291788585886828	0.20879951256262827	3.9711723864296626	7.151980261986349e-5	4.732610359461212e-4	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	6376	protein_coding
ENSG00000006282	1542.5258112882932	-0.22696730699209336	0.24651750816479642	-0.9206944718927071	0.3572099631836791	0.4917403596101968	SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]	64847	protein_coding
ENSG00000006327	12552.297618735982	0.4848390675532858	0.12565244821173788	3.858572391174423	1.1405128684281762e-4	7.00535763200764e-4	TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	51330	protein_coding
ENSG00000006432	2034.782169975117	0.07514104077116798	0.07711936718337511	0.9743472167308758	0.3298841679522342	0.4634230449426307	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	4293	protein_coding
ENSG00000006451	3379.8809642277656	0.3271603574618055	0.11166939448877096	2.9297226779061964	0.0033926463500903834	0.011886700498913386	RALA	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]	5898	protein_coding
ENSG00000006453	1858.875048885005	0.06616422393032798	0.10517490674522843	0.6290875454789001	0.5292917436972882	0.6566155499027145	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]	55971	protein_coding
ENSG00000006459	135.28325138246035	-0.7111457768949291	0.2791794934414601	-2.5472708189580766	0.010856914052508887	0.031000259226378658	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	80853	protein_coding
ENSG00000006468	3224.4725286242606	-0.04895006323833089	0.19446716407000308	-0.25171377117789484	0.8012623118063646	0.8717545900945204	ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	2115	protein_coding
ENSG00000006530	844.2042974016935	0.15868743719074463	0.09687802049725369	1.6380127956396788	0.10141902457776347	0.18783258802112648	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]	55750	protein_coding
ENSG00000006534	271.36459665174004	-0.5389247272589575	0.3195472043856416	-1.6865261841207122	0.09169449613388814	0.1733202336553387	ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	221	protein_coding
ENSG00000006555	6.372285906083948	-1.0921039147386027	0.6791930445973859	-1.6079433136509567	0.10784759440344827	0.1971822292714847	TTC22	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]	55001	protein_coding
ENSG00000006576	4090.269359978657	0.15300627475724768	0.137959645472136	1.1090654389087329	0.2674019530107928	0.3959171773555461	PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	57157	protein_coding
ENSG00000006606	35.40151613644178	0.01594770696485226	0.3019326934677732	0.0528187483829221	0.9578763233015949	0.9750453398949681	CCL26	C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]	10344	protein_coding
ENSG00000006607	1893.106103574685	0.5107486300323834	0.1851987861596921	2.757840051888775	0.005818466025052528	0.01854529110300833	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]	9855	protein_coding
ENSG00000006625	2582.2552599547	0.473891828629914	0.11215052689139651	4.225498013832943	2.3841292785827064e-5	1.846667379168282e-4	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	79017	protein_coding
ENSG00000006634	153.346725644858	-0.48883997326811285	0.20610984538925137	-2.371744893335434	0.017704309822720393	0.04611440248372867	DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	10926	protein_coding
ENSG00000006638	137.29502004697397	0.7247332444474467	0.25931595460761775	2.794788487056541	0.005193368130009676	0.016873271319471063	TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	6915	protein_coding
ENSG00000006652	4496.659104694644	-0.13376389961495314	0.11833225705913078	-1.1304094330602614	0.25830374112805016	0.3854528258465853	IFRD1	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]	3475	protein_coding
